      1.000000     0.240401     2.103861
      2.000000     0.270761    -1.511974
      3.000000     0.323066    -0.744134
      4.000000     0.382967     0.011184
      5.000000     0.387815     0.928665
      6.000000     0.445807     3.009746
      7.000000     0.579733    -0.641297
      8.000000     0.596774    -1.795023
      9.000000     0.599600    -1.993105
     10.000000     0.689401    -2.529874
     11.000000     0.705599     1.411072
     12.000000     0.757243     1.369581
     13.000000     0.828282     2.025304
     14.000000     0.859978     1.561229
     15.000000     0.894651     0.983572
     16.000000     0.896276    -1.998174
     17.000000     0.921439    -0.754852
     18.000000     0.934861    -0.239375
     19.000000     0.987269     1.329942
     20.000000     1.013146     2.995996
     21.000000     1.021600    -1.869073
     22.000000     1.024597     0.275244
     23.000000     1.034037    -2.165946
     24.000000     1.039473    -1.892420
     25.000000     1.039642     2.734557
     26.000000     1.041603     0.572813
     27.000000     1.068028    -1.069355
     28.000000     1.079362    -1.777815
     29.000000     1.083760    -1.961997
     30.000000     1.110737     1.525251
     31.000000     1.122959     2.972850
     32.000000     1.141910     0.893134
     33.000000     1.182181    -0.473804
     34.000000     1.190268     1.082430
     35.000000     1.201552     0.834900
     36.000000     1.234799    -2.883675
     37.000000     1.246288    -1.617807
     38.000000     1.248484    -3.014829
     39.000000     1.251262     1.649169
     40.000000     1.269902    -1.684725
     41.000000     1.345415     1.448389
     42.000000     1.358940     2.169720
     43.000000     1.361605     3.098834
     44.000000     1.396039     2.552564
     45.000000     1.442472     0.127681
     46.000000     1.458339    -2.374277
     47.000000     1.531493     0.528159
     48.000000     1.562804    -2.404566
     49.000000     1.565506     0.428713
     50.000000     1.580559    -2.873510
     51.000000     1.629267    -0.096706
     52.000000     1.636372     2.636838
     53.000000     1.638382    -0.490558
     54.000000     1.665191    -2.993299
     55.000000     1.675735     2.182624
     56.000000     1.688074     2.320804
     57.000000     1.691641    -0.540756
     58.000000     1.699897    -2.633165
     59.000000     1.721989    -2.227114
     60.000000     1.729429    -2.734036
     61.000000     1.731045    -0.133268
     62.000000     1.764826    -0.074003
     63.000000     1.770431     2.338758
     64.000000     1.804013     1.120133
     65.000000     1.839866    -1.448844
     66.000000     1.840087     0.706273
     67.000000     1.845375     0.347112
     68.000000     1.848939     1.898165
     69.000000     1.863514     2.892998
     70.000000     1.866004    -0.920314
     71.000000     1.889498     1.717972
     72.000000     1.891397    -0.609166
     73.000000     1.894906     2.403963
     74.000000     1.920182    -2.101076
     75.000000     1.938135     0.242927
     76.000000     1.950737    -0.944386
     77.000000     1.957850    -2.217143
     78.000000     1.963967     1.243065
     79.000000     1.983705     1.283666
     80.000000     2.050822    -0.006245
     81.000000     2.057596    -1.923427
     82.000000     2.077203    -0.056639
     83.000000     2.077900    -0.990312
     84.000000     2.083745     1.713776
     85.000000     2.133630    -1.488991
     86.000000     2.140795     2.309333
     87.000000     2.142634     0.208732
     88.000000     2.152360     2.975982
     89.000000     2.156339     2.763920
     90.000000     2.158048    -0.222195
     91.000000     2.174468     1.996645
     92.000000     2.192186     1.755736
     93.000000     2.219406     1.676876
     94.000000     2.224492    -1.619195
     95.000000     2.291308    -1.614496
     96.000000     2.356182     0.779851
     97.000000     2.357096    -2.858747
     98.000000     2.357358    -2.499936
     99.000000     2.367264    -2.569749
    100.000000     2.367977     1.287125
    101.000000     2.386594    -0.999444
    102.000000     2.407696     0.541592
    103.000000     2.444719     0.803770
    104.000000     2.447223    -0.408735
    105.000000     2.485459     0.407341
    106.000000     2.487520    -0.786941
    107.000000     2.507190    -0.757344
    108.000000     2.528945    -1.122109
    109.000000     2.540413    -0.449619
    110.000000     2.585894    -3.025921
    111.000000     2.596233    -2.094483
    112.000000     2.603690     1.908116
    113.000000     2.632334    -2.790709
    114.000000     2.643142     0.969048
    115.000000     2.646265    -0.412750
    116.000000     2.705497     0.516673
    117.000000     2.721124     2.679724
    118.000000     2.727838    -0.741872
    119.000000     2.763357    -2.243929
    120.000000     2.775714     0.639038
    121.000000     2.777627     2.669121
    122.000000     2.894467     0.690209
    123.000000     2.987783     1.186661
