      1.000000     0.197336    -2.549777
      2.000000     0.240087    -0.514499
      3.000000     0.297848     0.665046
      4.000000     0.299175    -2.003585
      5.000000     0.334759    -0.871107
      6.000000     0.400930    -0.759971
      7.000000     0.465794     0.965534
      8.000000     0.525890    -0.402906
      9.000000     0.544523     1.242692
     10.000000     0.549279     1.121237
     11.000000     0.558973     1.881850
     12.000000     0.565065     0.243312
     13.000000     0.573435    -0.879743
     14.000000     0.577668     0.435914
     15.000000     0.589211     1.880406
     16.000000     0.635274     1.100997
     17.000000     0.667633     0.529112
     18.000000     0.668378    -1.238390
     19.000000     0.675262     0.173243
     20.000000     0.690353     1.085871
     21.000000     0.699266     0.430426
     22.000000     0.713562    -1.891449
     23.000000     0.716697    -1.499962
     24.000000     0.727634    -2.787884
     25.000000     0.729527    -1.600904
     26.000000     0.756187     2.445969
     27.000000     0.774229     2.789583
     28.000000     0.788974    -1.785861
     29.000000     0.809119    -2.184262
     30.000000     0.828386    -1.121108
     31.000000     0.835984    -0.896423
     32.000000     0.854112    -0.798541
     33.000000     0.879349     3.045690
     34.000000     0.882708     2.263753
     35.000000     0.893803     2.953924
     36.000000     0.910623     0.137729
     37.000000     0.913574     1.713734
     38.000000     0.929551     0.233327
     39.000000     0.933272     2.794996
     40.000000     0.937734     3.060997
     41.000000     0.965452    -0.221055
     42.000000     0.966523     0.990782
     43.000000     0.969548     2.681480
     44.000000     1.011177    -1.843269
     45.000000     1.012437     0.656003
     46.000000     1.024368    -0.016113
     47.000000     1.026173    -0.219424
     48.000000     1.034443    -1.872378
     49.000000     1.056562     2.256147
     50.000000     1.056973    -2.576450
     51.000000     1.063945     1.160727
     52.000000     1.108654    -2.194355
     53.000000     1.121974     2.092094
     54.000000     1.146684     2.428652
     55.000000     1.152908    -2.253795
     56.000000     1.197276    -0.470364
     57.000000     1.246527    -2.377111
     58.000000     1.247888    -2.750016
     59.000000     1.257997     1.261264
     60.000000     1.261598     0.558919
     61.000000     1.271617     2.609296
     62.000000     1.285861    -1.145441
     63.000000     1.302762    -1.966922
     64.000000     1.324839     2.330269
     65.000000     1.325291    -0.962729
     66.000000     1.347264    -1.101907
     67.000000     1.347487    -2.701739
     68.000000     1.348841     1.254623
     69.000000     1.348982    -1.762545
     70.000000     1.351707    -3.096860
     71.000000     1.369941     2.115648
     72.000000     1.374006     2.676533
     73.000000     1.390876    -0.880992
     74.000000     1.415993     0.989508
     75.000000     1.416332     0.912952
     76.000000     1.416968    -2.196197
     77.000000     1.421414     1.080019
     78.000000     1.424106     1.989664
     79.000000     1.436885     0.326815
     80.000000     1.452746     2.373689
     81.000000     1.453087    -1.326353
     82.000000     1.462441     1.560328
     83.000000     1.475322    -0.592767
     84.000000     1.482245     1.745447
     85.000000     1.483762     2.445960
     86.000000     1.488922     0.568548
     87.000000     1.502656     0.947865
     88.000000     1.517293     2.904997
     89.000000     1.524892    -2.967801
     90.000000     1.540266     3.021363
     91.000000     1.546490     2.538773
     92.000000     1.566449    -2.590491
     93.000000     1.576740     2.094464
     94.000000     1.586825    -1.935916
     95.000000     1.596597     1.527114
     96.000000     1.639555    -0.491153
     97.000000     1.642766     1.270420
     98.000000     1.668037    -1.505848
     99.000000     1.668146    -1.790784
    100.000000     1.674317     2.120696
    101.000000     1.675925     2.118931
    102.000000     1.701037    -0.275524
    103.000000     1.705161    -1.340643
    104.000000     1.722059     0.621084
    105.000000     1.725522     1.782820
    106.000000     1.741051     0.276843
    107.000000     1.749142    -2.886256
    108.000000     1.758642    -2.334715
    109.000000     1.779495    -2.975568
    110.000000     1.784160     1.053599
    111.000000     1.788619    -2.957786
    112.000000     1.789435     0.664520
    113.000000     1.794822     2.860186
    114.000000     1.807462     2.784931
    115.000000     1.813398     0.607959
    116.000000     1.825231    -1.205289
    117.000000     1.837810     0.152754
    118.000000     1.849981     1.153244
    119.000000     1.858706     1.022692
    120.000000     1.875807     0.948619
    121.000000     1.876095     2.300077
    122.000000     1.895795     0.605095
    123.000000     1.899379     0.049171
    124.000000     1.921330     1.415430
    125.000000     1.927904    -2.513538
    126.000000     1.941994    -2.052102
    127.000000     1.962104    -1.930144
    128.000000     1.969761    -0.520122
    129.000000     1.997399     0.300997
    130.000000     2.005440     1.217502
    131.000000     2.023828    -1.986947
    132.000000     2.041135    -1.052270
    133.000000     2.044772     2.569194
    134.000000     2.064917     2.220829
    135.000000     2.076661     0.846868
    136.000000     2.087075     2.057530
    137.000000     2.091502    -3.047210
    138.000000     2.096982    -0.804672
    139.000000     2.098722    -2.375052
    140.000000     2.101584    -1.022285
    141.000000     2.123660     1.922197
    142.000000     2.130721    -1.589932
    143.000000     2.134149     0.437593
    144.000000     2.142651    -0.294428
    145.000000     2.154036     0.346443
    146.000000     2.254209     1.835962
    147.000000     2.265481    -2.848539
    148.000000     2.271335    -1.363052
    149.000000     2.285684    -1.008479
    150.000000     2.321667     2.078354
    151.000000     2.326877    -1.998390
    152.000000     2.345595     0.473160
    153.000000     2.348978    -3.050676
    154.000000     2.364284    -2.242501
    155.000000     2.399688    -0.286808
    156.000000     2.413705    -3.021269
    157.000000     2.419400    -2.080769
    158.000000     2.423003    -1.140974
    159.000000     2.448001     1.417112
    160.000000     2.451919     0.888996
    161.000000     2.454341     1.910701
    162.000000     2.469604     2.992997
    163.000000     2.480092     2.747178
    164.000000     2.495226     3.038733
    165.000000     2.519959    -3.076383
    166.000000     2.520330     0.891711
    167.000000     2.536282     0.022289
    168.000000     2.556840    -0.392115
    169.000000     2.578611     1.802725
    170.000000     2.614817    -1.325277
    171.000000     2.643008     1.159002
    172.000000     2.655652     2.182490
    173.000000     2.694632     0.749504
    174.000000     2.731124    -2.793525
    175.000000     2.784766     1.344712
    176.000000     2.811335     2.159416
    177.000000     2.833367    -0.820579
    178.000000     2.964217    -0.637852
    179.000000     3.055208     1.938695
